thread_id,turn_order,role,text,created_at
thread_1091406,1,customer,"@Uber_Support Wanting to use uber for upcoming concert in KC. Trying to budget, but concerned about rates being higher due to event. Help?",Mon Oct 23 23:16:57 +0000 2017
thread_1091406,2,brand,@176055 Hi Tiffany! Here to help! Please visit here; https://t.co/VYt9zqVXiB regarding your concern.,Mon Oct 23 23:34:44 +0000 2017
thread_1091406,3,customer,@Uber_Support That kinda helps... my worry is not having enough depending how much the prices go up with the dynamic pricing....,Mon Oct 23 23:36:56 +0000 2017
thread_1095225,1,customer,@115873 been charged for an Uber that I wasn’t even told had arrived. I was waiting for the Uber where the app said I should wait....,Mon Oct 23 21:17:43 +0000 2017
thread_1095225,2,brand,@378451 Here to help. Send us a note at https://t.co/1xM0TILvAI so our team can connect.,Mon Oct 23 21:21:01 +0000 2017
thread_1096800,1,customer,@Uber_Support I have a bag that do NOT own after my ride this evening. I wish to return to the owner. Next step?,Sun Oct 15 02:32:25 +0000 2017
thread_1096800,2,brand,@378817 Thanks for letting us know! Send us a note here: https://t.co/qwC2Ca12oI and a member of our team will be in touch asap.,Sun Oct 15 05:37:18 +0000 2017
thread_1098539,1,customer,@115873 @Uber_Support please help! Your Indian colleagues not able view my teeets and complaints. https://t.co/6Nrd2Zs0CM,Mon Oct 02 06:09:46 +0000 2017
thread_1098539,2,brand,@213346 Happy to follow up. Send us the email address or phone number associated with your account and we'll review.,Mon Oct 02 06:22:39 +0000 2017
thread_1098539,3,customer,@Uber_Support Thank you! I have DMd the details.,Mon Oct 02 11:13:11 +0000 2017
thread_1098539,4,brand,@213346 We've followed up in DM.,Mon Oct 02 11:14:37 +0000 2017
thread_1098539,5,customer,@Uber_Support More than two weeks and I am still not able to sign up with the IDs your support team deleted. Please help!,Sun Oct 15 06:02:24 +0000 2017
thread_1101188,1,customer,"@115873 Yasir in Birmingham just pulled in to white swan pub in harbourne, didn’t stop &amp; charged us for the ride without picking us up!Fuming!",Sat Nov 25 18:11:10 +0000 2017
thread_1101188,2,brand,@379805 Here to help. Follow up here - https://t.co/e8HVorX5rh and our team will connect right away.,Sat Nov 25 18:16:02 +0000 2017
thread_1102465,1,customer,first time this has happened... left phone in @115873... she's now ~50 miles away... watching on icloud lost phone. fuuuuck. unreal.,Sun Oct 15 07:33:40 +0000 2017
thread_1102465,2,brand,@380143 We're here to help! Send us a DM with your email address so we can connect.,Sun Oct 15 07:37:15 +0000 2017
thread_1103745,1,customer,"@116288 @119983 I hv been begging thm 2 call m 2 resolve an issue ,there chat service is horrible.A company without cstmr service https://t.co/5q4NJ3YFWJ",Sun Oct 15 07:31:38 +0000 2017
thread_1103745,2,customer,"@116288 @119983 ur executives on chat engine do nt even read th issue of th customer properly &amp; just assume the issue,I even snt DM 2 u guys bt is of no use",Sun Oct 15 07:33:16 +0000 2017
thread_1103745,3,customer,"@116288 @119983 #Boycottuber Say no to the companies which dsn't even hv customer service,No one is willing to help.Customers r struggling with their issues",Sun Oct 15 07:36:27 +0000 2017
thread_1103745,4,customer,"@116288 @119983 Wud definitely choose ola @151419 over u.Uber doesn't even listens to their customers, struggling so hard to explain the issue 2 uber",Sun Oct 15 07:38:58 +0000 2017
thread_1103745,5,customer,"@116288 @119983 @151419 @116288 @119983 @115873 @Uber_Support @2780 @2006 @131434 horrible experience wth uber,they dn't hv customr service in india",Sun Oct 15 07:41:06 +0000 2017
thread_1103745,6,brand,@380459 Let's take a further look into this. Please send us your email and phone number linked to your account.,Sun Oct 15 08:00:46 +0000 2017
thread_1103745,7,customer,"@Uber_Support I have messaged my phone number and email address,kindly assist",Sun Oct 15 08:03:03 +0000 2017
thread_1103754,1,customer,First time I ordered food through @115877 and they got my whole order wrong. Deleting this app.,Mon Oct 23 23:52:44 +0000 2017
thread_1103754,2,brand,@380461 That doesn't sound right. Can you please send us a DM so we can look into this?,Mon Oct 23 23:56:00 +0000 2017
thread_1103754,3,customer,@Uber_Support DM sent. Reply if you need more detail,Tue Oct 24 00:06:28 +0000 2017
thread_1103754,4,brand,"@380461 Hey, Mohit. We've responded to your DM.",Tue Oct 24 04:07:41 +0000 2017
thread_1106673,1,customer,My uber eats driver is driving the wrong way and I'm starving 😭,Tue Oct 24 00:26:59 +0000 2017
thread_1106673,2,brand,@381184 We're so sorry for the trouble. Send us a note via https://t.co/jP6giifgNM so we can assist.,Tue Oct 24 00:43:35 +0000 2017
thread_1106703,1,customer,Do I or do I not order @115877????????,Tue Oct 24 00:19:46 +0000 2017
thread_1106703,2,brand,"@381189 We deliver the food you want, from the restaurants you love, at Uber speed. Learn more at https://t.co/6rZp3XyWol",Tue Oct 24 00:34:50 +0000 2017
thread_1107389,1,customer,@115877 fix ur website,Tue Oct 24 00:42:15 +0000 2017
thread_1107389,2,brand,@381360 We're here to help! Send us a DM with your email address so we can connect.,Tue Oct 24 00:58:51 +0000 2017
thread_1107395,1,customer,"Honestly considering boycotting @115873. According to my receipt, rhey charged my work card, but according to my bank acct, they charged that.",Tue Oct 24 00:39:47 +0000 2017
thread_1107395,2,brand,@381362 Here to help! Follow up here; https://t.co/1xM0TILvAI and our team will connect right away.,Tue Oct 24 00:55:19 +0000 2017
thread_1109256,1,customer,"@Uber_Support you guys are the worst when it comes to ""Support""every time I reply to my issue on the app I get the same response!",Fri Oct 13 23:34:36 +0000 2017
thread_1109256,2,brand,@291003 So sorry about the trouble! Please send us a DM with your email address and phone number so we can connect.,Sat Oct 14 03:31:28 +0000 2017
thread_1109414,1,customer,"@Uber_Support I was charged for two rides tonight, that I disputed, because they never showed but still charged me. Haven't been contacted",Sun Oct 08 09:36:53 +0000 2017
thread_1109414,2,brand,"@381816 Sorry to hear about the troubles, Kara. Please DM us the email address linked to your Uber account so we can look into this fro you.",Sun Oct 08 10:34:49 +0000 2017
thread_110987,1,customer,"@Uber_Support hi there! Do you have the Uber XL service in Bangkok, Thailand?",Thu Nov 23 20:11:03 +0000 2017
thread_110987,2,brand,"@140694 At this moment, Uber XL is not available in Bangkok, Thailand. Simply visit https://t.co/u3rIywe9ei to see availability in that area!",Thu Nov 23 20:22:05 +0000 2017
thread_110998,1,customer,@115873 Uber should convert into car sharing groups. This is the best answer to all the attacking movements. I can help.  Contact me.,Wed Nov 08 20:59:04 +0000 2017
thread_110998,2,brand,"@140699 We hear ya, Mike! Thanks for the feedback. We're always working to provide you with new features, so stay tuned.",Wed Nov 08 21:05:06 +0000 2017
thread_110998,3,customer,@Uber_Support I can act as a consultant. Ok?,Wed Nov 08 21:09:21 +0000 2017
thread_110998,4,customer,@Uber_Support Is it one way street?,Thu Nov 23 06:11:49 +0000 2017
thread_110998,5,brand,@140699 We're here to help! Send us a DM with your email address and more details so we can follow up.,Thu Nov 23 06:18:37 +0000 2017
thread_110998,6,customer,"@Uber_Support Uber is loosing reputation.In Hungary its declared illegal.In many countries there are discussions to block Uber. I believe it can be drastically improved, if UBER declares to prioritize zero emissions EV and with that contributes to improve air quality in the cities.It is great!",Thu Nov 23 17:04:54 +0000 2017
thread_110998,7,brand,@140699 Happy to help! Please confirm your email address or phone number through direct message so we can further assist.,Thu Nov 23 17:09:34 +0000 2017
thread_110998,8,customer,@Uber_Support I will not publicly disclose my email or phone. If you give me an email for further communication I can respond directly.,Thu Nov 23 18:00:29 +0000 2017
thread_110998,9,brand,"@140699 We completely understand, Mike. If you'd like, feel free to go ahead and DM us for a follow-up.",Thu Nov 23 18:08:01 +0000 2017
thread_110998,10,customer,@Uber_Support Ok,Thu Nov 23 20:05:00 +0000 2017
thread_110998,11,brand,@140699 We've been in touch via DM. Please check your inbox for updates! Thanks.,Thu Nov 23 20:17:06 +0000 2017
thread_111009,1,customer,@Uber_Support So... what do I need to drive with UberEATS?,Thu Nov 23 20:05:18 +0000 2017
thread_111009,2,brand,@140700 We appreciate your interest! Head over to https://t.co/4fD4qPbg7a to get the signup process started.,Thu Nov 23 20:11:48 +0000 2017
thread_111009,3,customer,@Uber_Support But do I need my car insured in my name? Will this affect my insurance rates?,Thu Nov 23 20:14:10 +0000 2017
thread_111009,4,brand,@140700 Here to help! Follow up here; https://t.co/ydxz890795 and our team will connect right away.,Thu Nov 23 20:17:02 +0000 2017
thread_1110847,1,customer,Wondering why @Uber_Support deleted this response to my tweet? Seriously guys? https://t.co/NTw0oTeEvD,Mon Oct 23 22:59:52 +0000 2017
thread_1110847,2,customer,@Uber_Support Just a reminder https://t.co/DMOkPFqOiq,Mon Oct 23 23:04:55 +0000 2017
thread_1110847,3,brand,@382178 We're here to help! We just sent you a DM.,Tue Oct 24 01:57:26 +0000 2017
thread_1110963,1,customer,@Uber_Support Por favor ayuda que paso porque me bloquearon la cuenta que paso necesito una explicación,Sun Oct 15 05:35:17 +0000 2017
thread_1110963,2,brand,"@378661 Hey, David. We have replied to your DM please follow up with us there.",Sun Oct 15 10:35:36 +0000 2017
thread_1112177,1,customer,@115873 I'm setting up a ride for my kid. How do I do round trip for them? They just need to drop something off and go back home??,Tue Oct 24 02:13:41 +0000 2017
thread_1112177,2,brand,@382478 Find out more info about request a ride with multiple stops here; https://t.co/bo8dqbLieK.,Tue Oct 24 02:21:09 +0000 2017
thread_1115385,1,customer,@115873 you guys seriously need to look into your Uber Pool algorithm. You just rerouted a 6 mins wait time to 20 minutes for another pickup,Tue Oct 24 03:26:22 +0000 2017
thread_1115385,2,brand,@383198 We can take a look! Send us a note via https://t.co/rkdKXGV1hT so our team can get in touch.,Tue Oct 24 03:37:48 +0000 2017
thread_1115385,3,customer,"@Uber_Support I don't think you have my concern listed in Uber Help, unless I am doing a bad job looking up. Anyways my tweets summarizes it",Tue Oct 24 04:15:25 +0000 2017
thread_1115385,4,brand,@383198 Sorry for the confusion. Send us a note via https://t.co/e8HVorX5rh so our team can further assist.,Tue Oct 24 04:27:24 +0000 2017
thread_1115881,1,customer,"@Uber_Support took a few month break from driving, come back to peeing over $200 dollars in fuel card charges that I didn’t make.. help",Tue Oct 24 03:34:18 +0000 2017
thread_1115881,2,brand,@383315 Here to help. Send us a note at https://t.co/WaYTFGWjRf so our team can connect.,Tue Oct 24 03:48:41 +0000 2017
thread_1115881,3,customer,"@Uber_Support I did over a week ago, and no updates or resolutions",Tue Oct 24 04:14:23 +0000 2017
thread_1115881,4,customer,@Uber_Support Really makes me not want to drive for @115873 anymore,Tue Oct 24 04:14:49 +0000 2017
thread_1115881,5,brand,@383315 A member of our team is looking into this matter and will reach out to you as soon as possible. Thank you for your continued patience.,Tue Oct 24 04:17:43 +0000 2017
thread_1117179,1,customer,@Uber_Support @115873  @116288  . Worst kind of service i have ever experienced. Yesterday one of the uber driver fooled me by ...,Tue Oct 24 03:54:45 +0000 2017
thread_1117179,2,customer,@Uber_Support @115873 @116288 collecting cash for a non-cash trip and when i went for the customer support they refuse to help saying this txsaction is outsid their systm,Tue Oct 24 03:56:21 +0000 2017
thread_1117179,3,customer,@Uber_Support @115873 @116288 How could this be the transaction outside your system when one of your mode of payment is through the driver.,Tue Oct 24 03:57:20 +0000 2017
thread_1117179,4,customer,@Uber_Support @115873 @116288 And how could you run away from the responsibility when one of your driver is fooling your customer?,Tue Oct 24 03:57:57 +0000 2017
thread_1117179,5,customer,@Uber_Support @115873 @116288 If you are supporting such wrong deed you are equally guilty. I wonder what about the safely of women in our society kept in your hands,Tue Oct 24 03:58:31 +0000 2017
thread_1117179,6,customer,@Uber_Support @115873 @116288 when even you are not taking any action on such case.totally unfortunate that people like you are allowed to serve our society. .,Tue Oct 24 03:59:13 +0000 2017
thread_1117179,7,customer,@Uber_Support @115873 @116288 Its not the matter of money what matters is the way you responded me.,Tue Oct 24 03:59:36 +0000 2017
thread_1117179,8,brand,@383604 We're so sorry for the trouble. Send us a note via https://t.co/QnJthn5XxC so we can assist.,Tue Oct 24 04:15:19 +0000 2017
thread_1117761,1,customer,@Uber_Support I applied to get the new style removable trade dress decal back on 9/25.  Here we are almost a month to date and nothing. 😞,Tue Oct 24 04:28:06 +0000 2017
thread_1117761,2,brand,@191031 Here to help! Check out https://t.co/EbHTNUmsdw for more information.,Tue Oct 24 04:38:12 +0000 2017
thread_1118112,1,customer,Hey @115873 can you plz send me the email for the ride pass. As you can see I’m a very loyal customer https://t.co/yPbHRaGeGQ,Tue Oct 24 00:41:50 +0000 2017
thread_1118112,2,brand,@383826 Hey there! Please visit https://t.co/vMKzBXlRcL for more information on ride pass availability.,Tue Oct 24 04:52:53 +0000 2017
thread_1118135,1,customer,I give delivery instructions that uber eats never follows. 🤷🏾‍♂️,Tue Oct 24 04:21:30 +0000 2017
thread_1118135,2,brand,@383828 We're sorry to hear this. Can you please send us a DM so we can look into this?,Tue Oct 24 04:48:24 +0000 2017
thread_1120938,1,customer,I must have received 20th canned response to my mail @Uber_Support and I sent a DM too as per your request.,Tue Oct 24 06:09:37 +0000 2017
thread_1120938,2,brand,@384438 Hello Anupriya! Our team is reviewing your email now and will be in touch. We appreciate your patience.,Tue Oct 24 06:29:21 +0000 2017
thread_1122329,1,customer,".@Uber_Support, if the driver shows 8mins away and then shows 20mins away, and i want to cancel the ride, I'm still to pay the fee?",Mon Oct 23 08:16:58 +0000 2017
thread_1122329,2,customer,@384709 @Uber_Support If you cancel you will have to pay . Tell the driver to cancel,Mon Oct 23 08:20:33 +0000 2017
